Project_ID,Project_Name,Ministry,Sector,State,Start_Date,Target_DOC,Original_Cost_Cr,Cumulative_Expenditure_Cr,Physical_Progress_Pct,Expenditure_Pct_of_Original_Cost,Revised_Cost_Cr,Cost_Overrun_Cr,Cost_Overrun_Pct,Cost_Overrun_Flag,Revised_DOC,Time_Overrun_Days,Time_Overrun_Months,Time_Overrun_Flag
618943,Salem - Ulundurpet section from km 0.313 to km 136.670 of NH-68 (National Highways Authority of India [NHAI]) (618943) (-) (10681),Ministry of Road Transport & Highways,Roads & Highways,Tamil Nadu,1/1/2008,1/1/2011,861.23,140.31,100,16.2918,1019.85,158.62,18.4178,1,6/1/2026,5630,184.97,1
618944,Hyderabad - Maneguda (National Highways Authority of India [NHAI]) (618944) (-) (10682),Ministry of Road Transport & Highways,Roads & Highways,Telangana,11/1/2024,11/1/2026,958.86,212.78,20.4,22.1909,1218.49,259.63,27.0769,1,5/1/2027,181,5.95,1
618945,4L of Kodad Design Km 0.00/Existing Km 185.00 of NH-65 to Khammam Design Km 31.800/Existing Km 29.400 of NH-365A (National Highways Authority of India [NHAI]) (618945) (N24001522) (10683),Ministry of Road Transport & Highways,Roads & Highways,Telangana,1/1/2022,5/1/2024,1149.17,787.9,99.98,68.5625,1606.99,457.82,39.8392,1,6/1/2026,761,25,1
618946,4L of Mehgama - Hansdiha from km. 41.900 to km. 93.000 of NH -133A Pkg-II (National Highways Authority of India [NHAI]) (618946) (N24002057) (10684),Ministry of Road Transport & Highways,Roads & Highways,Jharkhand,5/1/2023,5/1/2025,1479.72,878.21,99.5,59.3497,1568.18,88.46,5.9782,1,6/1/2026,396,13.01,1
618947,4L of NH-80 from km 215.00 to km 260.00 Mirza Chauki to Farkka Pkg-I (National Highways Authority of India [NHAI]) (618947) (N24001596) (10685),Ministry of Road Transport & Highways,Roads & Highways,Jharkhand,12/1/2021,7/1/2023,1504.8,804.77,91.83,53.4802,1508.21,3.41,0.2266,1,12/1/2026,1249,41.03,1
618948,4L of NH-80 section of Mirza Chauki to Farakka section from existing km 190.00 to design km 200.75 junction at km 3.100 of NH 133 B and from existing km 260.00 to existing km 283.00 design km 274.133 in the state of Jharkhand package - II (National Highways Authority of India [NHAI]) (618948) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Jharkhand, West Bengal)",2/1/2026,1/1/2028,782.18,44.31,4.44,5.6649,782.18,0,0,0,1/1/2028,0,0,0
618949,4L of Basukinath- Deoghar Section of NH-114A (National Highways Authority of India [NHAI]) (618949) (N24002055) (10686),Ministry of Road Transport & Highways,Roads & Highways,Jharkhand,12/1/2023,12/1/2025,1444.94,652.67,86.44,45.1693,1553.76,108.82,7.5311,1,8/1/2026,243,7.98,1
618950,Construction of Bypass to NH-114A Connecting NH-333 and NH-133 Deoghar Bypass from design km 0.000 to design Km 49.000 (National Highways Authority of India [NHAI]) (618950) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Jharkhand,1/1/2026,1/1/2028,1565.47,49.08,6.55,3.1352,1565.47,0,0,0,1/1/2028,0,0,0
618951,Hariharganj to Parwa Mode section from km 23.284 to km 57.049 of NH-98 (National Highways Authority of India [NHAI]) (618951) (N24001589) (10687),Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Bihar, Jharkhand)",3/1/2022,2/1/2024,1125.78,609.94,91.3,54.1793,1186.56,60.78,5.3989,1,6/1/2026,851,27.96,1
618952,4L of Sahibganj - Manihari Ganga Bridge including Manihari Bypass (National Highways Authority of India [NHAI]) (618952) (N24000714) (10688),Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Bihar, Jharkhand)",11/1/2020,10/1/2024,1954.77,1862.87,85.96,95.2987,1978.01,23.24,1.1889,1,12/1/2026,791,25.99,1
618953,Umagaon-Saharsa Package-IV Koshi Bridge & approach Road - Bheja-Bakaur (NHAI) (618953) (N24001371) (10689),Ministry of Road Transport & Highways,Roads & Highways,Bihar,2/1/2020,8/1/2023,1199.58,1147.24,91.14,95.6368,1223.94,24.36,2.0307,1,3/1/2027,1308,42.97,1
618954,Umagaon - Saharsa Package - I Combined Umagaon-Kaluahi0.000KM to 21.609Km of NH227LSaharghat-Rahika0.000 Km to 26.130KM of NH227JRahika-Rampatti 0.00 KM to 15.00KM of NH527ABideshwarsthan-Bheja0.000KM to 25.915KM of NH527A. (NHAI) (618954) (-) (10690),Ministry of Road Transport & Highways,Roads & Highways,Bihar,1/1/2025,7/1/2027,1473.2,587.15,17.45,39.8554,1703.02,229.82,15.6001,1,7/1/2027,0,0,0
618955,2L PS of Majhauli to Charout section from km. 0.00 to km. 63.655 (NHAI) (618955) (N24000813) (10691),Ministry of Road Transport & Highways,Roads & Highways,Bihar,11/1/2019,11/1/2021,638.29,622.86,99.8,97.5826,1067.51,429.22,67.2453,1,6/1/2026,1673,54.97,1
618956,Construction of Major Bridge over Baghmati and Lakhandei River along with Approaches from Design km.16.500 to km.21.500 (NHAI) (618956) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Bihar,10/1/2024,4/1/2027,498.97,43.95,22.4,8.8081,380.3,-118.67,-23.783,0,4/1/2027,0,0,0
618957,4 laning of Champa - Korba from km 0.00 to km 38.2 (National Highways Authority of India [NHAI]) (618957) (-) (10692),Ministry of Road Transport & Highways,Roads & Highways,Chhattisgarh,1/1/2022,1/1/2024,1002.33,781.21,98.75,77.9394,1304.47,302.14,30.1438,1,6/1/2026,882,28.98,1
618958,2L with ES of Yagyi - Kalewa section from Milepost 40/0 to Milepost 115/5 in Myanmar (National Highways Authority of India [NHAI]) (618958),Ministry of Road Transport & Highways,Roads & Highways,Assam,5/1/2018,6/1/2023,1200.14,0,52,0,1200.14,0,0,0,7/1/2027,1491,48.99,1
618959,4L Prayagraj Greenfield By-pass from design Km 50860 near Nibi Kala Uperhar to design Km 64763 on NH-19 near Khodaypur Kasgaon including Interchange loop at NH-19 (National Highways Authority of India [NHAI]) (618959) (N24002106) (-),Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,12/1/2023,3/1/2025,1017.99,406.6,100,39.9415,427.54,-590.45,-58.0016,0,,,,
618960,4 Lane Inner Ring Road around Allahabad City Pkg-2 Prayagraj Southern Bypass 43.200 - 50.860 (National Highways Authority of India [NHAI]) (618960) (N24002105) (10694),Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,12/1/2023,6/1/2026,1377.51,425.91,42.76,30.9188,1007.62,-369.89,-26.8521,0,6/1/2027,365,11.99,1
618961,4 Lane Inner Ring Road around Allahabad City Pkg-1 Prayagraj Southern Bypass 34.400 43.200 (National Highways Authority of India [NHAI]) (618961) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,12/1/2025,12/1/2027,775.94,21.22,9.18,2.7347,498.97,-276.97,-35.6948,0,12/1/2027,0,0,0
618962,4L of Budhni to Shahganj Bypass End Package-III of NH-146B from Km. 73.750 to Km. 102.000 (National Highways Authority of India [NHAI]) (618962) (-) (10695),Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,8/1/2025,8/1/2027,1102.97,93.7,22.4,8.4952,770.21,-332.76,-30.1695,0,5/1/2027,-92,-3.02,0
618963,Construction work of 4-laning of Shahganj bypass end to Badi Package-IV of NH-146B from design km 102.000 to design km 142.357 Design length 40.357 km (National Highways Authority of India [NHAI]) (618963) (-) (10696),Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,3/1/2025,3/1/2027,784.14,318.13,44.37,40.5706,836.64,52.5,6.6952,1,3/1/2027,0,0,0
618964,4 Laning of Sandalpur to Nasrullaganj Pkg-1 section of NH-146B Length 43.2 Km. (National Highways Authority of India [NHAI]) (618964) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,1/1/2026,1/1/2028,1425.98,69.44,10.3,4.8696,1425.98,0,0,0,1/1/2028,0,0,0
618966,Six laning with both sides Service Road of Ayodhya Bypass from Design Km 0000 near Ashram Tiraha on NH-46 to Km 16439 end at Ratnagiri Tiraha on Nh-146 (National Highways Authority of India [NHAI]) (618966) (-) (10697),Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,8/1/2025,8/1/2027,1123.17,119.13,16.26,10.6066,1103.22,-19.95,-1.7762,0,8/1/2027,0,0,0
618967,Upgradation and Strengthening of Chenani to Nashri Section via Patnitop of NH244 from Km 0.000 to Km 39.100 (National Highways Authority of India [NHAI]) (618967) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,8/1/2024,8/1/2026,295.06,175.97,64,59.6387,295.06,0,0,0,3/1/2027,212,6.97,1
618968,6L access control Greenfield highway of Vill-Khyawari to Vill-Latifpur at Saharanpur Bypass from Km. 82.000 to Km. 119.790 Pkg-4 (National Highways Authority of India [NHAI]) (618968) (N24001735) (10698),Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,9/1/2022,9/1/2024,1428.19,1221.16,97.5,85.504,1439.35,11.16,0.7814,1,6/1/2026,638,20.96,1
618969,4/6L of Spur to Haridwar Greenfield from Km. 0.000 to Km. 50.70 (National Highways Authority of India [NHAI]) (618969) (N24001628) (10699),Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Uttar Pradesh, Uttarakhand)",2/1/2023,2/1/2025,2155.95,1482.54,91.6,68.765,2612.3,456.35,21.167,1,9/1/2026,577,18.96,1
618970,6L access control Greenfield highway of Vill-Lohadda to Vill-Karaunda Mahajan from Km. 27.000 to Km. 56.500 Pkg-2 (National Highways Authority of India [NHAI]) (618970) (N24001734) (10700),Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,9/1/2022,9/1/2024,1335.45,1021.32,92.89,76.4776,1335.38,-0.07,-0.0052,0,6/1/2026,638,20.96,1
618971,Pune Metro Rail Project Phase-2 Corridor 2A Vanaz to Chandani Chowk and Corridor 2B Ramwadi to Wagholi/Vitthalwadi (Maharashtra Metro Rail Corporation Limited [MMRCL]) (618971) (-) (10784),Ministry of Housing & Urban Affairs,Urban Public Transport,Maharashtra,7/1/2025,7/1/2029,3626.24,3.33,1.45,0.0918,3626.24,0,0,0,,,,
618972,Devbhumi Dwarka [Okha] - Kanalus Doubling (Western Railway [WR] - II) (618972) (-) (10792),Ministry of Railways,Railways,Gujarat,12/1/2025,12/1/2028,1456.77,0.28,0,0.0192,1456.77,0,0,0,,,,
618976,"Gadarwara Super Thermal Power Project, Stage-II [2x800 MW] (National Thermal Power Corporation [NTPC]) (618976) (-) (10793)",Ministry of Power,Electricity Generation,Madhya Pradesh,5/1/2025,3/1/2030,20446,1945.1,8.2,9.5134,20446,0,0,0,5/1/2030,61,2,1
618977,"Development of New Greenfield Airport at Bundi, Kota Rajasthan. (Airport Authority of India [AAI]) (618977) (-) (10781)",Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Rajasthan,10/1/2025,10/1/2027,1507,46.66,13.1,3.0962,1507,0,0,0,11/1/2027,31,1.02,1
618978,Gondia - Dongargarh 4th line [84 Km] (South Eastern Central Railway) (618978) (-) (10723),Ministry of Railways,Railways,"Multi-States (Chhattisgarh, Maharashtra)",10/1/2025,10/1/2030,2222.53,0,0,0,2222.53,0,0,0,,,,
618981,810 MW Solar Power Project - Rajasthan (NLC India Limited [NLCIL]) (618981) (-) (10776),Ministry of Coal,Electricity Generation,Rajasthan,9/1/2025,3/1/2028,4147.07,224.77,0,5.42,4147.07,0,0,0,,,,
618982,Talabira II & III OCP - FMC (NLC India Limited [NLCIL]) (618982) (-) (10777),Ministry of Coal,Coal,Odisha,5/1/2023,6/1/2026,522.45,324.74,73.65,62.1571,522.45,0,0,0,12/1/2026,183,6.01,1
618985,Pune Metro Rail Project Phase-2 Line-4 Kharadi to Khadakwasla with Spur Line 4A Nal Stop - Warje - Manikbaug (Maharashtra Metro Rail Corporation Limited [MMRCL]) (618985) (-) (10785),Ministry of Housing & Urban Affairs,Urban Public Transport,Maharashtra,12/1/2025,12/1/2030,9857.85,5.49,0.52,0.0557,9857.85,0,0,0,,,,
618986,Furkating-New Tinsukia[194 Km] (Northeast Frontier Railway [NFR]) (618986),Ministry of Railways,Railways,Assam,9/1/2025,6/1/2029,3633.58,0,0,0,3633.58,0,0,0,,,,
618991,200 MW SPP part of 510 MW CPSU scheme (NLC India Limited [NLCIL]) (618991) (-) (10796),Ministry of Coal,Electricity Generation,Gujarat,3/1/2024,12/1/2026,1221.41,64.03,0,5.2423,1221.41,0,0,0,,,,
618992,100 MW SPP part of SECI 150 MW Hybrid (NLC India Limited [NLCIL]) (618992) (-) (-),Ministry of Coal,Electricity Generation,Gujarat,4/1/2024,12/1/2026,480.68,2.62,1.2,0.5451,480.68,0,0,0,,,,
618995,New Line between Junagarh - Nabarangpur [116.21 Km] (Indian Railway) (618995) (-) (10798),Ministry of Railways,Railways,Odisha,8/1/2025,8/1/2030,2864.51,1.06,0,0.037,2864.51,0,0,0,,,,
619003,Solan - Kaithlighat Section of NH-22 Now NH-5 from Km. 106.139 to Km.129.05 (National Highways Authority of India [NHAI]) (619003) (N24000852) (10804),Ministry of Road Transport & Highways,Roads & Highways,Himachal Pradesh,11/1/2018,5/1/2021,881.74,679.91,90.11,77.11,1519.53,637.79,72.3331,1,11/1/2026,2010,66.04,1
619004,"Construction of Dubrajpur Bypass with 4-lane configuration of length 5.676 km on NH- 60 new NH-14 from design chainage 0.00 existing km 316.135 on NH-60 to design chainage 5.676 existing km 320.980 on NH-60 in the district of Birbhum, West Bengal under Annual Plan 2022-23 in EPC Mode- reg. Job. No. 014-WB-2022- 23/518 . (MoRTH) (619004) (-) (10805)",Ministry of Road Transport & Highways,Roads & Highways,West Bengal,12/1/2025,12/1/2027,560.79,0,4,0,560.79,0,0,0,12/1/2027,0,0,0
619005,Construction of bypass around Chatra Town on NH-22 old NH-99 in the state of Jharkhand under EPC Mode (MoRTH) (619005) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Jharkhand,1/1/2026,1/1/2028,235.42,0,12,0,199.2,-36.22,-15.3853,0,1/1/2026,-730,-23.98,0
619008,Rehabilitation and Up gradation of Charthana Jintur Section of NH 752 I Km 25100 to 47100 to 2 Lane with Paved Shoulder configuration Flexible Pavement in the state of Maharashtra on EPC mode. Reg- Resubmission of Annual Plan Estimate. (MoRTH) (619008) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,1/1/2026,7/1/2027,157.69,0,51,0,157.69,0,0,0,7/1/2026,-365,-11.99,0
619009,Upgradation to Two Lane with Paved Shoulders from Km 0.000 to Km 41.920 Green Field Alignment of Gowrelly to Valigonda Section of NH-930P in the State of Telangana on EPC Mode under Annual Plan 2022-23 (MoRTH) (619009) (-) (12154),Ministry of Road Transport & Highways,Roads & Highways,Telangana,5/1/2026,4/1/2028,690.33,0,0,0,690.33,0,0,0,3/1/2028,-31,-1.02,0
619010,Up-gradation to 2 lane with paved shoutders of Pawlrang - Rulchawm section- of NH-102B of Aizawl - Imphal Economic Corridor from Existing Chainage km 72.030 to km 104.129 including 2.459 km re-alignment section from Tuivai River to Rulchawm connecting km 48.150 of NH-6 [Design Chainage km 68.170 to km 98.579] in the State of Mizoram under Bharatmala Pariyojna on EPC mode under NHO-NE Package-3 Keifang- Tuivai Pkg-3 (NHIDCL) (619010),Ministry of Road Transport & Highways,Roads & Highways,Mizoram,11/1/2023,5/1/2025,500.88,305.45,75.35,60.9827,500.88,0,0,0,7/1/2025,61,2,1
619013,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH-37 Old from Km 501.800 to Km 514.800 13.000 Km, under SARDP- NE under EPC Mode in the state of Assam Pkg-II Road Works (NHIDCL) (619013)",Ministry of Road Transport & Highways,Roads & Highways,Assam,10/1/2024,1/1/2026,508.76,58.12,47.34,11.4239,542.87,34.11,6.7045,1,,,,
619014,"lmprovement and Widening to 2 lane with paved Shoulder of NH-15 old NH-52 from Existing Km 770.600 Design Km 24.819 to Existing km 805.750 Design Km 59.885 Kamlang T-Junction to Chowkham, Existing Length 35.150 Km, Design Length-35.066 Km in the state of Arunachal Pradesh on EPC mode Pkg-2 (NHIDCL) (619014)",Ministry of Road Transport & Highways,Roads & Highways,Arunachal Pradesh,2/1/2026,2/1/2028,316.73,0,1.71,0,316.73,0,0,0,,,,
619022,"Metro connectivity from Millennium City Centre to Cyber City with Spur to Dwarka Expressway, Gurugram. (Gurugram Metro Rail Limited [GMRL]) (619022) (-) (11535)",Ministry of Housing & Urban Affairs,Urban Public Transport,Haryana,8/1/2024,7/1/2027,5452.72,159.67,4.3,2.9283,5452.72,0,0,0,,,,
619024,Mahan Transmission Limited (Adani Transmission Limited) (619024) (-) (11556),Ministry of Power,Transmission & Distribution,Madhya Pradesh,3/1/2025,4/1/2027,3125.32,317.79,18,10.1682,3125.32,0,0,0,,,,
619025,RAJASTHAN PART I POWER TRANSMISSION LIMITED (Adani Transmission Limited) (619025) (-) (11607),Ministry of Power,Transmission & Distribution,"Multi-States (Madhya Pradesh, Rajasthan, Uttar Pradesh)",1/1/2025,7/1/2029,25000,426.05,4,1.7042,25000,0,0,0,,,,
619026,KPSIII HVDC Transmission Limited (Adani Transmission Limited) (619026) (-) (11610),Ministry of Power,Transmission & Distribution,Gujarat,12/1/2025,12/1/2029,19000,20,1,0.1053,19000,0,0,0,,,,
619027,WRNES Talegaon Power Transmission Limited (Adani Transmission Limited) (619027) (-) (11611),Ministry of Power,Transmission & Distribution,Maharashtra,5/1/2025,1/1/2028,2000,36,5,1.8,2000,0,0,0,,,,
619028,Augmentation of 1x500 MVA 400/220kV ICT [3rd] at Thrissur VSC HVDC Station in Kerala (Power Grid Corporation of India Limited [POWERGRID]) (619028) (-) (-),Ministry of Power,Transmission & Distribution,Kerala,8/1/2025,8/1/2027,173.14,2.08,1.5,1.2013,173.14,0,0,0,,,,
619029,Transmission System for Reliable Power Supply to Dholera (Power Grid Corporation of India Limited [POWERGRID]) (619029) (-) (-),Ministry of Power,Transmission & Distribution,Gujarat,9/1/2024,3/1/2026,319.42,51.1,21,15.9977,319.42,0,0,0,12/1/2026,275,9.03,1
619030,Inter-Regional Strengthening between SR Grid and ER Grid (Power Grid Corporation of India Limited [POWERGRID]) (619030) (-) (11590),Ministry of Power,Transmission & Distribution,"Multi-States (Andhra Pradesh, Odisha)",2/1/2026,8/1/2028,2722.5,13.4,1,0.4922,2722.5,0,0,0,,,,
619031,Delhi Metro Rail Phase V A (Delhi Metro Rail Corporation Limited [DMRC]) (619031) (-) (11591),Ministry of Housing & Urban Affairs,Urban Public Transport,Delhi,1/1/2026,12/1/2028,12014.91,256.11,5.55,2.1316,12014.9,-0.01,-0.0001,0,,,,
619032,JAYANT EXPN. [20 TO 38 MTPA] (Northern Coalfields Limited [NCL]) (619032) (-) (11593),Ministry of Coal,Coal,Madhya Pradesh,2/1/2025,3/1/2032,25560.48,186.68,1.6,0.7303,25560.5,0.02,0.0001,1,,,,
619033,"1000 seater Boys hostel, 500 seater Girls hostel, 1.5 MLD Sewage Treatment Plant and Faculty Residence - 72 nos. Flats (NIT Rourkela) (619033) (-) (-)",Department of Higher Education,Education,Odisha,1/1/2024,6/1/2026,198.97,42.55,43,21.3851,198.97,0,0,0,,,,
619038,Construction/upgradation to 2-lane with paved shoulder from Design Km 95.55 Bandarkoot to Km. 111.06 Chattroo of 15.52 Km length on Khellani-Kishtwar-Chattroo section on NH-244 in UT of Jammu and Kashmir on EPC Mode Pkg-5 (NHIDCL) (619038) (N24001396) (-),Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,8/1/2021,2/1/2023,497.09,245.25,99.97,49.3371,497.09,0,0,0,3/1/2026,1124,36.93,1
619042,"Construction of six lane Flyover at Katraj junction at Km, 3/880 of NH 548-DD Vadgaon - Katraj - Kondhwa - Mantarwadi Chowk - Loni Kalbhor - Theur Phata - Lonikand Road in Pune Dist of the State of Maharashtra. On Engineering Procurement and construction EPC Basis mode L.1.326 Km, (MoRTH) (619042) (N24001907) (-)",Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,3/1/2022,2/1/2026,163.51,0,83.19,0,163.51,0,0,0,2/1/2023,-1096,-36.01,0
619045,Construction of New Double Tier 4L Elevated Corridor from Chennai Port to Maduravoyal in Chennai District from km -0.342 to Km 20.593 and Package IV from Km 14.185 to Km 20.593 (National Highways Authority of India [NHAI]) (619045) (-) (11596),Ministry of Road Transport & Highways,Roads & Highways,Tamil Nadu,11/1/2023,5/1/2026,1205.4,62.01,8.58,5.1444,1210.21,4.81,0.399,1,3/1/2029,1035,34,1
